agent_type,model_architecture,deployment_environment,task_category,task_complexity,autonomy_level,success_rate,accuracy_score,efficiency_score,execution_time_seconds,response_latency_ms,memory_usage_mb,cpu_usage_percent,human_intervention_required,error_recovery_rate,multimodal_capability,edge_compatibility,performance_index,cost_efficiency_ratio,autonomous_capability_score,DAY(timestamp),MONTH(timestamp),WEEKDAY(timestamp),YEAR(timestamp)
Sales Assistant,Claude-3.5,Cloud,Text Processing,6.0,6.0,0.4635,0.5597,0.58455,41.09,630.935,408.65,69.4,False,0.53905,False,True,0.5292349999999999,27.966852002794596,102.434,6,5,1,2025
Translation Agent,Mixtral-8x7B,Hybrid,Planning & Scheduling,5.0,3.0,0.5141,0.6376,0.6717,25.58,496.31,299.2,73.2,True,0.5243,False,False,0.59843,47.8744,66.701,6,5,1,2025
Document Processor,Claude-3.5,Mobile,Data Analysis,8.0,9.0,0.3385,0.5136,0.4659,28.53,597.93,494.6,80.6,True,0.4122,False,True,0.4292499999999999,27.69354838709677,118.854,6,5,1,2025
Customer Service,Falcon-180B,Desktop,Data Analysis,7.0,7.0,0.3289,0.453,0.5327,79.41,435.18,398.9,77.9,True,0.3806,True,True,0.42727,13.564126984126986,96.642,6,5,1,2025
Data Analyst,PaLM-2,Mobile,Planning & Scheduling,4.0,3.0,0.5244,0.706,0.705,16.06,231.59,275.3,41.9,True,0.6412,False,True,0.63306,69.56703296703296,74.884,6,5,1,2025
Project Manager,CodeT5+,Server,Research & Summarization,8.0,10.0,0.3,0.4628,0.4823,47.99,436.89,508.3,105.8,True,0.3827,False,True,0.4035299999999999,18.259276018099545,126.789,6,5,1,2025
Code Assistant,LLaMA-3,Mobile,Code Generation,5.0,3.0,0.5509,0.6594,0.6181,29.03,520.73,416.7,72.3,True,0.6494,False,True,0.60361,40.784459459459455,75.458,6,5,1,2025
Document Processor,InstructGPT,Hybrid,Decision Making,10.0,10.0,0.3,0.4,0.4353,37.44,191.13,650.0,104.8,True,0.3887,False,True,0.37059,18.5295,127.209,6,5,1,2025
Code Assistant,PaLM-2,Cloud,Creative Writing,8.0,9.0,0.3,0.4613,0.5003,37.1,591.04,478.4,80.3,True,0.3876,False,False,0.4084799999999999,22.56795580110497,117.132,6,5,1,2025
Research Assistant,Falcon-180B,Server,Research & Summarization,4.0,6.0,0.6872,0.6566,0.665,26.83,144.75,295.5,62.1,True,0.6992,True,False,0.67136,52.043410852713166,108.944,6,5,1,2025
Financial Advisor,Transformer-XL,Edge,Learning & Adaptation,8.0,8.0,0.3153,0.4,0.4797,84.57,118.92,505.9,84.6,True,0.3854,False,True,0.39003,11.40438596491228,106.978,6,5,1,2025
Customer Service,Transformer-XL,Server,Code Generation,8.0,10.0,0.3,0.4655,0.501,60.23,587.71,507.0,79.1,True,0.3421,False,False,0.40995,15.706896551724135,123.947,6,5,1,2025
Customer Service,InstructGPT,Desktop,Creative Writing,7.0,6.0,0.5383,0.5686,0.5866,38.86,2090.97,542.9,76.3,True,0.6027,True,False,0.56188,28.962886597938144,102.189,6,5,1,2025
Financial Advisor,Gemini-Pro,Hybrid,Code Generation,4.0,2.0,0.6583,0.709,0.7237,49.34,127.98,308.2,47.4,True,0.7266,False,False,0.69313,33.81121951219512,70.862,6,5,1,2025
Social Media Manager,Mixtral-8x7B,Edge,Data Analysis,5.0,5.0,0.5472,0.5841,0.6147,75.32,190.28,342.8,55.5,True,0.6694,False,True,0.5785199999999999,19.61084745762712,96.858,6,5,1,2025
Task Planner,Transformer-XL,Mobile,Data Analysis,5.0,5.0,0.5772,0.624,0.6339,41.14,844.73,284.2,52.2,True,0.5787,False,True,0.60825,34.559659090909086,90.509,6,5,1,2025
Task Planner,Gemini-Pro,Server,Creative Writing,6.0,4.0,0.5324,0.6579,0.5723,30.38,843.0,424.1,64.0,True,0.6631,False,False,0.58202,37.79350649350649,86.417,7,5,2,2025
Sales Assistant,InstructGPT,Mobile,Creative Writing,4.0,2.0,0.7538,0.6689,0.6718,34.08,1187.2,304.6,63.8,False,0.7649,True,True,0.70373,45.69675324675325,93.543,7,5,2,2025
Content Creator,Falcon-180B,Desktop,Data Analysis,4.0,6.0,0.5261,0.6846,0.6303,68.01,228.26,339.4,63.2,True,0.6375,True,False,0.60491,22.321402214022136,104.625,7,5,2,2025
HR Recruiter,InstructGPT,Server,Communication,6.0,7.0,0.5183,0.545,0.6497,23.02,334.3,423.0,78.7,True,0.5856,False,False,0.5657300000000001,43.85503875968992,110.992,7,5,2,2025
Document Processor,InstructGPT,Mobile,Code Generation,4.0,6.0,0.6775,0.6804,0.7228,49.89,221.69,271.4,53.1,True,0.701,False,True,0.69196,34.08669950738916,109.07,7,5,2,2025
Task Planner,InstructGPT,Mobile,Learning & Adaptation,6.0,6.0,0.4635,0.5597,0.58455,41.09,630.935,408.65,69.4,True,0.53905,False,True,0.5292349999999999,27.966852002794596,102.434,7,5,2,2025
QA Tester,PaLM-2,Server,Code Generation,8.0,8.0,0.4066,0.433,0.4611,39.28,857.42,467.6,72.0,True,0.5085,False,False,0.43087,22.9186170212766,115.595,7,5,2,2025
Financial Advisor,GPT-4o,Hybrid,Communication,5.0,3.0,0.6093,0.6627,0.6554,17.65,1502.11,366.2,56.7,True,0.7292,False,False,0.63915,60.87142857142858,81.044,7,5,2,2025
Research Assistant,LLaMA-3,Edge,Text Processing,3.0,3.0,0.7274,0.7631,0.7452,34.3,747.49,287.1,52.8,False,0.8721,False,True,0.74345,48.591503267973856,111.047,7,5,2,2025
Code Assistant,Gemini-Pro,Cloud,Learning & Adaptation,7.0,7.0,0.4539,0.5229,0.5695,148.66,1206.32,463.8,72.8,True,0.4828,False,False,0.50928,9.22608695652174,103.796,7,5,2,2025
Social Media Manager,Claude-3.5,Server,Planning & Scheduling,5.0,3.0,0.6027,0.6943,0.6486,32.37,1205.55,317.9,63.0,True,0.6252,False,False,0.64395,42.93,73.764,7,5,2,2025
Document Processor,Gemini-Pro,Edge,Creative Writing,5.0,5.0,0.5842,0.5697,0.6313,38.92,449.86,331.4,67.1,True,0.5874,True,True,0.59398,34.33410404624277,91.118,7,5,2,2025
Financial Advisor,Transformer-XL,Server,Decision Making,5.0,5.0,0.5489,0.584,0.5924,50.63,157.03,343.6,65.8,True,0.6102,False,False,0.57248,26.87699530516432,92.714,7,5,2,2025
Financial Advisor,LLaMA-3,Server,Problem Solving,7.0,6.0,0.4124,0.5109,0.5228,106.08,679.51,395.0,81.3,True,0.4709,False,False,0.47507,11.788337468982627,92.963,7,5,2,2025
Email Manager,Gemini-Pro,Cloud,Planning & Scheduling,3.0,3.0,0.6454,0.6737,0.7748,27.44,174.38,261.2,34.2,True,0.7215,False,False,0.6927099999999999,54.11796875,80.505,7,5,2,2025
Social Media Manager,GPT-4o,Mobile,Planning & Scheduling,6.0,4.0,0.4671,0.6476,0.6141,25.76,1079.8,423.8,69.2,True,0.5501,False,True,0.56535,40.96739130434783,78.507,7,5,2,2025
HR Recruiter,Claude-3.5,Cloud,Creative Writing,8.0,9.0,0.3327,0.4,0.4899,50.51,716.42,481.3,66.7,True,0.3649,False,False,0.4000499999999999,17.701327433628315,115.543,7,5,2,2025
Social Media Manager,Claude-3.5,Cloud,Problem Solving,6.0,7.0,0.502,0.643,0.5988,30.67,541.85,373.5,57.9,True,0.6062,False,False,0.57334,38.22266666666667,112.434,7,5,2,2025
Sales Assistant,CodeT5+,Cloud,Problem Solving,10.0,8.0,0.3,0.4,0.3907,102.78,348.1,640.1,113.2,True,0.3948,False,False,0.3572099999999999,8.566187050359712,107.636,7,5,2,2025
Project Manager,GPT-4o,Hybrid,Problem Solving,10.0,10.0,0.3,0.4,0.4615,101.75,1316.54,625.7,107.1,True,0.4071,False,True,0.3784499999999999,9.185679611650484,128.497,7,5,2,2025
Code Assistant,Falcon-180B,Hybrid,Problem Solving,9.0,8.0,0.3,0.4,0.3909,68.87,600.75,525.5,84.7,True,0.3543,False,True,0.35727,12.23527397260274,104.801,7,5,2,2025
Financial Advisor,Claude-3.5,Mobile,Data Analysis,4.0,6.0,0.6727,0.6076,0.7089,70.94,267.73,327.3,43.9,True,0.7973,False,True,0.66403,23.800358422939063,115.811,7,5,2,2025
Task Planner,InstructGPT,Server,Data Analysis,8.0,6.0,0.3533,0.4431,0.5211,35.17,658.37,453.1,85.6,True,0.3879,True,True,0.4305799999999999,24.88901734104046,87.153,7,5,2,2025
Marketing Assistant,InstructGPT,Desktop,Code Generation,8.0,7.0,0.3889,0.4697,0.4989,33.94,2916.65,476.0,90.3,True,0.4223,False,False,0.44614,26.09005847953216,99.561,7,5,2,2025
Email Manager,Gemini-Pro,Mobile,Communication,6.0,4.0,0.4359,0.5416,0.5846,24.97,1676.34,351.3,67.2,True,0.5618,False,True,0.51222,40.017187500000006,79.326,7,5,2,2025
Sales Assistant,InstructGPT,Server,Learning & Adaptation,10.0,8.0,0.3,0.4,0.3729,109.22,195.94,648.6,108.6,True,0.3491,False,False,0.35187,8.015261958997723,104.437,7,5,2,2025
Document Processor,Falcon-180B,Desktop,Code Generation,6.0,5.0,0.5018,0.5086,0.5875,64.69,152.79,378.7,52.1,True,0.5024,False,False,0.5295500000000001,20.058712121212125,85.168,7,5,2,2025
Data Analyst,Claude-3.5,Hybrid,Communication,5.0,7.0,0.5829,0.6941,0.692,19.07,3023.27,342.8,53.8,True,0.6045,False,False,0.64899,60.09166666666666,112.315,7,5,2,2025
Data Analyst,Gemini-Pro,Server,Decision Making,9.0,8.0,0.3,0.4,0.4976,38.18,633.26,520.8,93.4,True,0.4033,False,False,0.3892799999999999,20.596825396825395,108.231,7,5,2,2025
Task Planner,PaLM-2,Hybrid,Decision Making,7.0,6.0,0.4355,0.5514,0.5012,24.34,311.26,448.7,64.5,True,0.44,False,True,0.48998,36.027941176470584,90.8,7,5,2,2025
Translation Agent,Falcon-180B,Hybrid,Communication,4.0,5.0,0.6836,0.7091,0.6895,25.52,200.89,252.6,42.7,True,0.8267,False,True,0.69302,57.751666666666665,107.869,7,5,2,2025
Sales Assistant,Falcon-180B,Mobile,Text Processing,4.0,3.0,0.6853,0.6905,0.6947,27.98,850.49,245.0,64.2,True,0.7879,False,True,0.6896800000000001,53.88125000000001,85.153,7,5,2,2025
Task Planner,Claude-3.5,Hybrid,Planning & Scheduling,7.0,5.0,0.4803,0.5048,0.5837,24.05,1051.54,441.6,96.0,True,0.4823,False,False,0.51867,38.70671641791045,83.761,7,5,2,2025
Data Analyst,InstructGPT,Mobile,Code Generation,7.0,6.0,0.3376,0.5475,0.5899,65.81,454.74,460.0,68.5,True,0.4091,False,True,0.47626,17.318545454545454,88.637,8,5,3,2025
HR Recruiter,PaLM-2,Edge,Creative Writing,3.0,5.0,0.7326,0.79,0.7513,40.74,478.55,291.0,46.3,False,0.7659,True,True,0.75543,43.16742857142857,123.613,8,5,3,2025
Translation Agent,PaLM-2,Hybrid,Decision Making,10.0,10.0,0.3,0.4,0.3579,48.23,603.12,601.2,103.7,True,0.3974,False,False,0.3473699999999999,15.037662337662336,127.818,8,5,3,2025
Research Assistant,Mixtral-8x7B,Hybrid,Data Analysis,4.0,3.0,0.5924,0.6813,0.6802,29.13,526.82,306.5,58.5,True,0.6146,True,False,0.64541,46.76884057971015,73.022,8,5,3,2025
Data Analyst,Falcon-180B,Server,Planning & Scheduling,3.0,4.0,0.7232,0.7591,0.746,29.11,1069.17,248.5,51.6,False,0.7923,False,False,0.74081,56.12196969696969,115.461,8,5,3,2025
Email Manager,Claude-3.5,Hybrid,Creative Writing,8.0,7.0,0.4135,0.5481,0.4944,20.44,205.89,477.7,95.5,True,0.4693,False,False,0.4781499999999999,37.948412698412696,102.851,8,5,3,2025
Content Creator,Gemini-Pro,Mobile,Text Processing,6.0,6.0,0.4635,0.5597,0.58455,41.09,630.935,408.65,69.4,False,0.53905,False,True,0.5292349999999999,27.966852002794596,102.434,8,5,3,2025
Data Analyst,InstructGPT,Cloud,Decision Making,5.0,7.0,0.5757,0.6529,0.6686,31.24,500.87,296.1,65.3,True,0.653,False,False,0.62673,43.52291666666667,115.71,8,5,3,2025
Financial Advisor,Gemini-Pro,Cloud,Learning & Adaptation,9.0,9.0,0.3,0.4,0.4362,61.01,184.8,570.0,91.9,True,0.3224,False,True,0.3708599999999999,13.735555555555557,112.568,8,5,3,2025
Social Media Manager,GPT-4o,Desktop,Communication,6.0,6.0,0.4635,0.5597,0.58455,41.09,630.935,408.65,69.4,False,0.53905,False,True,0.5292349999999999,27.966852002794596,102.434,8,5,3,2025
Content Creator,PaLM-2,Hybrid,Learning & Adaptation,7.0,5.0,0.4157,0.4964,0.5684,71.79,326.09,413.5,87.7,True,0.4926,False,False,0.48572,16.691408934707905,84.482,8,5,3,2025
QA Tester,Mixtral-8x7B,Mobile,Decision Making,5.0,5.0,0.4758,0.6336,0.6285,47.28,1183.44,349.8,48.0,True,0.6045,False,True,0.56895,28.027093596059107,92.315,8,5,3,2025
Social Media Manager,Claude-3.5,Cloud,Code Generation,4.0,5.0,0.7509,0.703,0.6815,42.96,332.2,281.5,50.1,False,0.8421,False,False,0.7157100000000001,39.54198895027624,128.947,8,5,3,2025
Content Creator,Mixtral-8x7B,Cloud,Communication,3.0,5.0,0.7357,0.7771,0.6878,27.72,2335.22,226.3,45.1,False,0.863,False,False,0.73375,58.7,130.41,8,5,3,2025
Document Processor,Gemini-Pro,Hybrid,Decision Making,6.0,5.0,0.53,0.547,0.6357,30.88,207.08,382.9,65.8,True,0.6352,False,True,0.56681,37.53708609271524,94.464,8,5,3,2025
Project Manager,Falcon-180B,Mobile,Learning & Adaptation,9.0,7.0,0.3,0.4,0.445,107.19,630.05,543.7,89.7,True,0.4451,False,True,0.3735,8.850710900473933,101.157,8,5,3,2025
Social Media Manager,Mixtral-8x7B,Mobile,Communication,2.0,2.0,0.7989,0.7575,0.7694,16.92,487.22,206.4,53.5,False,0.9095,False,True,0.77763,89.38275862068967,103.665,8,5,3,2025
Data Analyst,Claude-3.5,Edge,Learning & Adaptation,10.0,10.0,0.3,0.4,0.3798,35.27,483.38,604.8,112.9,True,0.3205,False,True,0.35394,18.826595744680848,122.435,8,5,3,2025
QA Tester,CodeT5+,Cloud,Planning & Scheduling,4.0,4.0,0.614,0.7233,0.6668,16.24,642.81,302.4,47.9,True,0.6563,False,True,0.66263,70.49255319148938,85.941,8,5,3,2025
Research Assistant,InstructGPT,Edge,Decision Making,6.0,4.0,0.5018,0.5593,0.6178,49.61,106.06,432.7,77.4,True,0.6463,False,True,0.55385,25.28995433789954,85.241,8,5,3,2025
Content Creator,Gemini-Pro,Hybrid,Text Processing,3.0,5.0,0.734,0.6831,0.7333,21.12,342.29,265.5,37.4,False,0.7992,False,False,0.71852,67.15140186915887,125.944,8,5,3,2025
Marketing Assistant,GPT-4o,Mobile,Communication,4.0,2.0,0.7519,0.7295,0.8143,11.94,2162.19,293.9,46.6,False,0.7886,False,True,0.7639,96.69620253164555,95.202,8,5,3,2025
Social Media Manager,Claude-3.5,Server,Data Analysis,4.0,5.0,0.6083,0.6697,0.7189,100.09,1270.4,268.8,60.4,True,0.698,True,True,0.6598999999999999,17.78706199460916,98.86,8,5,3,2025
Code Assistant,GPT-4o,Edge,Problem Solving,10.0,10.0,0.3,0.4,0.3241,51.76,578.35,568.5,95.6,True,0.3641,False,True,0.33723,14.110041841004184,125.487,8,5,3,2025
Content Creator,CodeT5+,Server,Decision Making,5.0,6.0,0.6697,0.6346,0.6397,31.7,162.6,394.9,59.2,True,0.6821,False,False,0.65017,41.946451612903225,107.747,9,5,4,2025
Task Planner,Mixtral-8x7B,Desktop,Planning & Scheduling,5.0,5.0,0.5302,0.5844,0.6028,38.54,1141.07,358.1,53.1,True,0.6427,False,False,0.5682400000000001,32.657471264367814,94.989,9,5,4,2025
Marketing Assistant,Gemini-Pro,Desktop,Data Analysis,4.0,2.0,0.6234,0.7769,0.6675,74.38,157.85,268.7,28.4,True,0.6557,True,False,0.68268,23.953684210526312,65.899,9,5,4,2025
QA Tester,InstructGPT,Server,Learning & Adaptation,10.0,10.0,0.3,0.4,0.4178,88.95,1264.36,544.1,110.2,True,0.4288,False,False,0.36534,10.1202216066482,130.016,9,5,4,2025
Translation Agent,PaLM-2,Desktop,Communication,6.0,6.0,0.4635,0.5597,0.58455,41.09,630.935,408.65,69.4,False,0.53905,False,True,0.5292349999999999,27.966852002794596,102.434,9,5,4,2025
Project Manager,Transformer-XL,Mobile,Communication,3.0,4.0,0.6776,0.7078,0.7082,19.48,669.41,206.1,57.0,True,0.7382,False,True,0.69584,72.48333333333333,91.674,9,5,4,2025
Content Creator,Falcon-180B,Desktop,Text Processing,6.0,7.0,0.4428,0.5641,0.5883,30.31,855.23,389.1,80.2,True,0.562,False,True,0.5228400000000001,34.85600000000001,109.34,9,5,4,2025
Customer Service,Transformer-XL,Server,Planning & Scheduling,3.0,4.0,0.7379,0.6816,0.7262,33.44,104.09,231.6,55.4,False,0.8579,False,False,0.7175,49.48275862068966,120.053,9,5,4,2025
Research Assistant,PaLM-2,Cloud,Problem Solving,9.0,7.0,0.3,0.4,0.4315,98.53,729.84,542.9,103.8,True,0.4308,False,False,0.3694499999999999,9.400763358778624,100.156,9,5,4,2025
Data Analyst,PaLM-2,Edge,Code Generation,6.0,6.0,0.4731,0.5924,0.5797,40.66,287.76,390.6,51.7,True,0.5564,False,True,0.5408700000000001,29.236216216216217,98.948,9,5,4,2025
HR Recruiter,PaLM-2,Desktop,Communication,6.0,6.0,0.4635,0.5597,0.58455,41.09,630.935,408.65,69.4,False,0.53905,False,False,0.5292349999999999,27.966852002794596,102.434,9,5,4,2025
Project Manager,InstructGPT,Mobile,Learning & Adaptation,10.0,8.0,0.3,0.4,0.419,69.29,514.05,549.0,98.5,True,0.3262,False,True,0.3656999999999999,12.354729729729728,102.834,9,5,4,2025
Task Planner,LLaMA-3,Server,Communication,4.0,4.0,0.6561,0.6758,0.7032,24.84,224.54,359.4,38.1,True,0.6698,False,False,0.67614,52.41395348837208,86.886,9,5,4,2025
Translation Agent,PaLM-2,Mobile,Data Analysis,6.0,6.0,0.3907,0.555,0.5398,80.61,464.67,406.3,59.1,True,0.4156,False,True,0.48472,15.19498432601881,89.092,9,5,4,2025
Email Manager,LLaMA-3,Hybrid,Code Generation,3.0,5.0,0.7307,0.7576,0.7342,43.71,1459.78,258.7,63.4,False,0.8055,False,False,0.73982,40.64945054945055,126.385,9,5,4,2025
Data Analyst,LLaMA-3,Edge,Learning & Adaptation,7.0,6.0,0.4074,0.5303,0.5639,69.0,414.76,399.4,71.5,True,0.5093,False,True,0.4912199999999999,17.543571428571425,95.651,9,5,4,2025
Marketing Assistant,Transformer-XL,Mobile,Learning & Adaptation,8.0,9.0,0.3265,0.4097,0.5243,105.29,2144.86,537.4,84.5,True,0.4731,False,True,0.4108,9.89879518072289,123.117,9,5,4,2025
Data Analyst,Gemini-Pro,Mobile,Creative Writing,4.0,4.0,0.6427,0.6956,0.7236,49.81,656.77,270.6,55.3,True,0.7896,False,True,0.6828400000000001,33.63743842364532,95.272,9,5,4,2025
Project Manager,Gemini-Pro,Mobile,Communication,6.0,6.0,0.4635,0.5597,0.58455,41.09,630.935,408.65,69.4,False,0.53905,False,True,0.5292349999999999,27.966852002794596,102.434,9,5,4,2025
QA Tester,PaLM-2,Cloud,Research & Summarization,4.0,4.0,0.6047,0.7047,0.6939,26.39,383.86,308.8,41.6,True,0.6584,False,False,0.6614599999999999,51.27596899224805,86.088,9,5,4,2025
QA Tester,LLaMA-3,Server,Planning & Scheduling,5.0,7.0,0.5542,0.5528,0.6639,31.57,487.54,397.9,54.6,True,0.6901,False,True,0.5866899999999999,37.85096774193548,118.307,9,5,4,2025
Email Manager,CodeT5+,Cloud,Problem Solving,6.0,5.0,0.4526,0.6075,0.6397,55.07,637.66,386.2,61.8,True,0.5875,False,False,0.5552,23.93103448275862,91.125,9,5,4,2025
Task Planner,Claude-3.5,Mobile,Text Processing,6.0,6.0,0.4635,0.5597,0.58455,41.09,630.935,408.65,69.4,False,0.53905,False,True,0.5292349999999999,27.966852002794596,102.434,9,5,4,2025
Document Processor,InstructGPT,Mobile,Communication,5.0,7.0,0.5763,0.7004,0.6789,16.07,2115.66,384.4,53.6,True,0.6788,False,True,0.64431,63.16764705882353,117.516,9,5,4,2025
Project Manager,PaLM-2,Desktop,Data Analysis,4.0,3.0,0.6289,0.7314,0.6285,59.6,4714.55,310.4,53.3,True,0.6342,False,False,0.65953,27.480416666666663,74.394,9,5,4,2025
Content Creator,Claude-3.5,Edge,Text Processing,3.0,5.0,0.7966,0.7302,0.7096,31.49,920.63,275.6,37.4,False,0.8712,False,True,0.75058,52.48811188811189,130.98399999999998,9,5,4,2025
Task Planner,InstructGPT,Cloud,Code Generation,4.0,6.0,0.6044,0.7053,0.7107,31.65,960.43,266.3,46.7,True,0.6902,False,True,0.66656,46.94084507042253,108.314,9,5,4,2025
Email Manager,CodeT5+,Hybrid,Decision Making,6.0,8.0,0.4751,0.5982,0.5733,53.1,1403.18,423.4,75.6,True,0.4892,False,True,0.54149,23.64585152838428,114.244,9,5,4,2025
Research Assistant,Claude-3.5,Server,Problem Solving,9.0,10.0,0.3,0.4,0.4661,80.08,763.12,552.6,81.6,True,0.4189,False,False,0.37983,11.440662650602407,129.323,10,5,5,2025
Translation Agent,PaLM-2,Mobile,Problem Solving,6.0,6.0,0.4532,0.6083,0.5916,95.17,1955.23,396.3,65.9,True,0.5865,False,True,0.54125,14.747956403269754,101.055,10,5,5,2025
Marketing Assistant,Falcon-180B,Cloud,Problem Solving,8.0,10.0,0.3019,0.4,0.4573,80.41,1267.08,507.7,100.3,True,0.4223,False,True,0.37795,11.487841945288755,129.561,10,5,5,2025
Project Manager,Gemini-Pro,Server,Data Analysis,8.0,10.0,0.3738,0.4762,0.498,61.34,248.74,556.9,82.5,True,0.3744,False,False,0.4417799999999999,16.362222222222222,126.208,10,5,5,2025
Code Assistant,Gemini-Pro,Hybrid,Creative Writing,8.0,6.0,0.3,0.4632,0.5302,41.78,242.68,502.4,94.5,True,0.3401,True,False,0.4180199999999999,20.901,83.807,10,5,5,2025
HR Recruiter,GPT-4o,Hybrid,Research & Summarization,6.0,4.0,0.4529,0.5333,0.6531,51.1,440.14,438.1,59.8,True,0.541,False,False,0.53708,23.976785714285715,77.87,10,5,5,2025
Customer Service,Claude-3.5,Server,Planning & Scheduling,5.0,6.0,0.6679,0.7285,0.6856,22.71,1285.09,368.3,76.6,True,0.722,False,True,0.69139,56.21056910569106,110.54,10,5,5,2025
Document Processor,PaLM-2,Edge,Problem Solving,10.0,9.0,0.3,0.4,0.336,82.01,466.19,554.2,115.7,True,0.4256,False,True,0.3408,10.053097345132745,119.792,10,5,5,2025
Sales Assistant,Transformer-XL,Cloud,Planning & Scheduling,3.0,2.0,0.6749,0.6853,0.6898,18.75,507.6,276.5,31.1,True,0.8089,False,False,0.68249,68.24900000000001,76.62299999999999,10,5,5,2025
HR Recruiter,InstructGPT,Desktop,Research & Summarization,6.0,8.0,0.4415,0.5983,0.5899,69.37,895.14,385.8,63.8,True,0.5568,False,False,0.53306,19.037857142857145,118.976,10,5,5,2025
Customer Service,CodeT5+,Cloud,Code Generation,7.0,6.0,0.4394,0.5169,0.5604,29.01,1589.61,471.6,69.3,True,0.5314,False,False,0.49895,32.39935064935065,97.198,10,5,5,2025
Email Manager,Claude-3.5,Mobile,Learning & Adaptation,7.0,9.0,0.4106,0.5422,0.6242,65.55,1583.39,494.2,82.7,True,0.4399,False,True,0.51416,18.494964028776977,120.793,10,5,5,2025
Email Manager,Mixtral-8x7B,Desktop,Code Generation,7.0,7.0,0.3192,0.4874,0.5513,46.39,494.55,458.9,63.5,True,0.4403,False,False,0.4392899999999999,20.81943127962085,100.821,10,5,5,2025
Task Planner,Mixtral-8x7B,Cloud,Planning & Scheduling,6.0,6.0,0.5184,0.5669,0.6092,33.17,2360.1,376.5,72.8,True,0.591,False,False,0.56019,35.45506329113923,101.37,10,5,5,2025
Financial Advisor,Transformer-XL,Hybrid,Problem Solving,9.0,9.0,0.3,0.4142,0.4145,59.3,861.41,576.8,90.4,True,0.4492,False,False,0.36861,13.909811320754716,121.444,10,5,5,2025
Task Planner,Falcon-180B,Cloud,Research & Summarization,8.0,8.0,0.3,0.5025,0.4488,63.94,822.62,561.0,108.0,True,0.3239,True,True,0.4053899999999999,14.530107526881716,102.673,10,5,5,2025
Task Planner,CodeT5+,Edge,Text Processing,7.0,7.0,0.3712,0.4829,0.4711,24.17,1469.56,434.5,86.2,True,0.4127,False,True,0.43468,32.43880597014926,98.889,10,5,5,2025
Email Manager,Gemini-Pro,Hybrid,Text Processing,6.0,6.0,0.5536,0.587,0.607,20.68,404.7,403.4,72.5,True,0.604,False,True,0.5796399999999999,48.70924369747898,102.28,10,5,5,2025
Content Creator,Transformer-XL,Server,Learning & Adaptation,6.0,6.0,0.4635,0.5597,0.58455,41.09,630.935,408.65,69.4,True,0.53905,False,True,0.5292349999999999,27.966852002794596,102.434,10,5,5,2025
Task Planner,Mixtral-8x7B,Edge,Learning & Adaptation,7.0,7.0,0.3161,0.4642,0.568,127.12,1511.25,383.0,77.5,True,0.4016,False,True,0.4360999999999999,9.239406779661016,98.112,10,5,5,2025
Email Manager,CodeT5+,Edge,Decision Making,6.0,5.0,0.429,0.6325,0.5976,37.16,230.7,401.9,66.5,True,0.4598,False,True,0.5406299999999999,31.070689655172405,82.186,10,5,5,2025
Email Manager,PaLM-2,Cloud,Creative Writing,8.0,10.0,0.3,0.4869,0.4487,35.59,769.05,508.1,101.4,True,0.394,False,False,0.40068,22.384357541899444,127.58,10,5,5,2025
Research Assistant,GPT-4o,Desktop,Data Analysis,4.0,6.0,0.6292,0.6914,0.7592,85.31,803.36,335.7,58.6,True,0.6479,False,False,0.68686,20.940853658536582,105.353,10,5,5,2025
Financial Advisor,Transformer-XL,Server,Creative Writing,4.0,3.0,0.5533,0.6759,0.6857,41.84,388.21,279.1,57.1,True,0.5881,True,False,0.6297999999999999,35.5819209039548,71.167,10,5,5,2025
